GeneID_deseq	GeneName_deseq	log2FoldChange_deseq	pvalue_deseq	padj_deseq	IncLevel1_rmats	IncLevel2_rmats	IncLevelDifference_rmats
ENSMUSG00000023143.11	Nagpa	0.286669910297053	5.1422390169112e-06	1.14333218008244e-05	0.015,0.02,0.02	0.024,0.014,0.007	0.003
ENSMUSG00000023143.11	Nagpa	0.286669910297053	5.1422390169112e-06	1.14333218008244e-05	0.008,0.008,0.025	0.0,0.009,0.009	0.008
ENSMUSG00000023143.11	Nagpa	0.286669910297053	5.1422390169112e-06	1.14333218008244e-05	0.021,0.047,0.066	0.043,0.054,0.028	0.003
ENSMUSG00000023143.11	Nagpa	0.286669910297053	5.1422390169112e-06	1.14333218008244e-05	1.0,0.679,1.0	1.0,1.0,1.0	-0.107
ENSMUSG00000023150.15	Ivns1abp	0.269382275532726	2.15443606329468e-12	6.7146940954157795e-12	1.0,1.0,1.0	0.952,1.0,1.0	0.016
ENSMUSG00000023150.15	Ivns1abp	0.269382275532726	2.15443606329468e-12	6.7146940954157795e-12	0.711,0.751,0.759	1.0,0.9,0.923	-0.201
ENSMUSG00000023150.15	Ivns1abp	0.269382275532726	2.15443606329468e-12	6.7146940954157795e-12	0.684,1.0,1.0	1.0,1.0,1.0	-0.105
ENSMUSG00000023150.15	Ivns1abp	0.269382275532726	2.15443606329468e-12	6.7146940954157795e-12	0.383,0.716,0.45	0.411,0.53,0.437	0.057
ENSMUSG00000023150.15	Ivns1abp	0.269382275532726	2.15443606329468e-12	6.7146940954157795e-12	0.948,1.0,1.0	1.0,1.0,1.0	-0.017
ENSMUSG00000023150.15	Ivns1abp	0.269382275532726	2.15443606329468e-12	6.7146940954157795e-12	0.019,0.013,0.009	0.013,0.017,0.015	-0.001
